id,manufacturer,model,year,gearbox_type,operating_hours,fuel_type,registration_fees,efficiency,engine_capacity,price
FNC4cj4h2dxNox8veWcpob,B,B_8,2019,Semi-Auto,8637,Diesel,145,33.6,3.0,56990
Vp8ePWQsbdhpTkH696rK9k,G,G_1,2018,Manual,12702,Petrol,145,58.9,1.0,16000
QbDaqsrcWBXeJPznFjPVdu,E,E_3,2019,Manual,2085,Diesel,145,51.4,1.6,23995
W6WkZJyrToJyfTptSRztPt,I,I_4,2017,Automatic,19300,Diesel,145,39.2,3.0,38248
7BYEsta5zaUQda5xqMLXxq,C,C_1,2019,Manual,4000,Diesel,145,55.4,2.0,21995
gGTvpDofsu47hyqxSTXEqB,B,B_0,2014,Automatic,20741,Diesel,30,62.8,2.0,14750
fry4uKnbRcLpQKGEVTaiYt,H,H_3,2015,Manual,30300,Diesel,20,68.9,2.0,12999
5dDDrmi2BkSwskVpgPBLew,A,A_6,2017,Manual,34400,Petrol,200,42.2,1.4,10994
GNjizcCL7gkm6nDdreACfb,I,I_9,2016,Automatic,80195,Diesel,20,64.2,2.1,14999
QXhqaMXkUsijM3mPV2GJQ2,F,F_3,2017,Manual,14020,Petrol,145,58.9,1.5,10298
CMYswjcP32meohop77uGcd,I,I_12,2017,Automatic,72383,Diesel,160,51.4,3.0,20886
Rg5mDxchHE5cNmEnq2xiR6,I,I_10,2018,Automatic,12458,Diesel,145,41.5,3.0,34749
9hXME76Wnv9S2cZ5JaT5oR,B,B_7,2019,Automatic,20329,Diesel,145,48.7,2.0,34999
VVokPEddVN6qVRsXKSnvBP,A,A_6,2016,Automatic,33357,Petrol,240,39.2,1.4,9600
5BNLAwxVGdUzdDPaHmMqWW,B,B_0,2016,Semi-Auto,74836,Diesel,200,47.9,3.0,19495
nzhWD3GVjgTuFvk4euCkcT,A,A_2,2016,Manual,39306,Petrol,20,62.8,1.0,4990
dBf5mxU29oxAdxBGccn4LL,B,B_2,2016,Manual,29226,Diesel,30,62.8,2.0,13500
EhazDpKqvvAcVXnFqZ2m4X,F,F_3,2019,Automatic,6125,Petrol,145,47.9,1.5,13990
TUxZ4vWPsq8ZqYgkV7hGJq,A,A_1,2018,Manual,5320,Petrol,150,62.8,1.0,11998
HUwWMzRpesFBVQWccNCTAV,I,I_6,2019,Automatic,1000,Diesel,145,56.5,2.0,26089
oRnQx3Gc7Qrt2i57L6XASC,A,A_0,2016,Manual,14545,Petrol,125,54.3,1.4,8999
Hdnv7qzhntmQ7dqtfVFU43,F,F_1,2019,Automatic,2165,Hybrid,135,72.4,2.0,24495
P7LdAKAeiWvjFg7nxy34bu,A,A_2,2019,Manual,3000,Petrol,145,46.3,1.0,8490
Rj2R2cdqowSgKEiNuJmpgG,I,I_16,2013,Semi-Auto,57367,Diesel,200,44.8,2.1,16300
9nMPXkTauDmwvupyVJj6ot,I,I_7,2019,Semi-Auto,4000,Petrol,145,37.7,2.0,27500
BnAD8fJNUnoSAkssqMER3u,B,B_7,2015,Semi-Auto,23503,Diesel,160,51.4,3.0,19641
P262LzHqX6YvR8Wt8MkusQ,A,A_4,2017,Automatic,11983,Petrol,145,43.5,1.4,14780
3yUrtPXv5pyMTiGCv9tQwQ,B,B_7,2016,Semi-Auto,51741,Diesel,30,62.8,2.0,14950
FBsGnMqGxnJuwTrqYf5SVs,E,E_0,2016,Manual,37148,Petrol,0,67.3,1.0,10498
26sRKswh2BDJtKbYvXuLgA,I,I_6,2017,Automatic,13615,Diesel,145,68.9,2.1,17259
2nYNPSD32FV7Xxq4SaKfkz,G,G_3,2018,Manual,37484,Diesel,145,54.3,2.0,15270
9xMCyafzestNuctcxxzHjo,B,B_2,2016,Manual,101980,Diesel,20,68.9,2.0,8000
bGtrsz5H24ZcUc6TXzceWC,H,H_4,2020,Automatic,5790,Diesel,145,39.2,2.0,31000
XX4q7pqVuyXaZQcymm6zwF,G,G_6,2017,Manual,73614,Diesel,150,65.7,2.0,9550
2Fc6Vy5n89Qx9pc76bcFwQ,H,H_7,2020,Manual,950,Petrol,145,50.4,1.0,13650
Boh9sTnMxkS8iFKdYvqSyt,F,F_5,2016,Manual,27544,Petrol,0,69.0,1.0,7499
WNDcCThdByigAD3Zmrii8N,A,A_12,2015,Manual,116000,Diesel,20,72.4,1.6,5191
ExFPsb6Sf8DxGeytQ3p7pA,A,A_5,2017,Manual,25225,Petrol,145,57.7,1.2,10999
HVViahjWNHwAPacuVQcurn,A,A_5,2018,Manual,20125,Petrol,145,44.8,1.2,12298
d3ntcm4nuv89Uj2tpnv9HB,A,A_14,2016,Automatic,21716,Petrol,200,42.8,1.4,10998
RcwEntAJx4XVWoAiwreMcj,H,H_0,2018,Manual,30805,Petrol,145,57.7,1.5,12480
W9UKHnTRAg6sz7eiJqXnWP,D,D_2,2020,Semi-Auto,510,Petrol,145,52.3,1.2,12995
SJ3UdUdWfYXHt8UdM39UZp,E,E_2,2018,Semi-Auto,16669,Diesel,145,61.4,2.0,24990
HxtZEPPdi6vLaDVTXut6H4,H,H_7,2018,Manual,12500,Petrol,150,57.7,1.0,9995
HpnKcZ7fRGtAMjwAHQwfLX,A,A_7,2016,Manual,39788,Diesel,30,64.2,1.6,7599
CEHVDXbiAQGuCN7CfESQvd,G,G_0,2013,Manual,45740,Petrol,30,54.3,1.2,5490
3E787HXxwCZ436FBbBkxDy,G,G_1,2018,Manual,7680,Petrol,145,60.1,1.0,11650
DGfDcmT7WQDJ8jtX4QP9Mt,E,E_0,2020,Semi-Auto,5000,Petrol,145,44.8,1.5,22690
VS9F26DPwtfR27uKgBTNhr,E,E_3,2013,Manual,79000,Petrol,30,57.6,1.2,7999
hGZokU9qULa6SFGNuXCKwu,D,D_0,2016,Manual,15085,Petrol,30,58.9,1.0,9560
MpXoA2yJCLqmyugxBd45jg,G,G_8,2017,Manual,36000,Diesel,145,44.8,2.0,20000
ZTg4uJHiuW6KFbXttWAfhC,I,I_5,2015,Semi-Auto,37291,Diesel,150,55.4,2.1,17995
3BxATiXobrQmwAbLav2378,F,F_3,2015,Manual,35700,Petrol,30,58.0,1.3,6998
i85DJs5cCimZ4gDmX3Bp2d,G,G_15,2017,Manual,34034,Diesel,150,56.5,2.0,17998
8aVgZLkpBGpvZTqnPJfuis,F,F_5,2017,Manual,14998,Petrol,145,68.9,1.0,8998
4qU7Gcg2wsiHetpaUZHnRT,C,C_2,2018,Automatic,8848,Hybrid,135,166.0,1.4,25000
Ugyjt8BYHvA65unhGmMHxu,H,H_3,2019,Automatic,15,Petrol,150,38.2,2.0,24000
VtjfnEpfybvuGH3ySDXzkC,A,A_1,2017,Manual,67490,Diesel,20,72.4,1.6,8183
2QDeS6PWq6Ag6iV7VsyAmf,A,A_10,2020,Automatic,17,Diesel,150,53.3,1.5,21995
RS9WEktQdagMZ74hvCf3e5,C,C_1,2020,Automatic,100,Petrol,145,44.8,1.5,24990
MUunkoSGvNFRLzkAANERvm,H,H_6,2019,Automatic,4396,Diesel,145,42.8,2.0,24491
PwNnRpQtUr25FX9ortqpSD,F,F_5,2016,Manual,9552,Petrol,0,69.0,1.0,8300
oMb7n9dmcBgob7eVjaegMo,A,A_4,2016,Manual,23000,Petrol,145,47.1,1.4,10999
kEiuxo5W7Ue3zDGtvwkLCm,G,G_1,2017,Manual,30261,Diesel,0,74.3,1.5,10390
KumCxnX8tsZv7KdgDxufGa,B,B_7,2020,Semi-Auto,1501,Diesel,145,47.1,3.0,35495
hPWJZkJ2KaFq6MToVCiV2E,B,B_4,2019,Semi-Auto,2236,Diesel,145,47.1,2.0,28993
kWn6bsfPXKbrJTBKJfLchv,G,G_0,2017,Manual,5590,Petrol,145,54.3,1.2,8990
ZHjeoFtUQo6JnbndDHxziT,G,G_3,2018,Manual,21604,Diesel,145,64.2,1.5,14450
AEkY77UM2usX4TRK8KRgfa,H,H_0,2017,Semi-Auto,26346,Petrol,145,57.7,1.4,12998
haFDuRHNcsBFKHCJuSg4c6,G,G_1,2018,Manual,3796,Diesel,145,80.7,1.5,15999
YwSzMbXdNeBDUjmnsZ94WR,F,F_5,2018,Manual,3452,Petrol,145,56.5,1.0,9990
2jdtqGfDTVcU5LSi23m6wx,A,A_3,2017,Manual,14205,Petrol,145,47.1,1.4,12800
5uCzHxd5shkWJX5V6tqndU,C,C_1,2020,Manual,982,Petrol,150,49.6,1.5,23995
dSRAvn8P6NeR7vh4FgpKJf,A,A_2,2017,Manual,18189,Petrol,20,62.8,1.0,5975
GBrFkCQpuXFRKQg3jxqXnh,I,I_10,2019,Automatic,6240,Diesel,145,42.8,2.0,32240
bgERCK3J58mxxgwkbB2ohQ,E,E_16,2019,Semi-Auto,9000,Petrol,150,29.1,2.9,55495
8sNAXGaTokQJFvtdhKn3k4,C,C_4,2017,Manual,14000,Petrol,145,58.9,1.0,9952
GU5G4pQPWwL9S4VX9mpd8C,I,I_10,2019,Semi-Auto,5508,Diesel,145,57.7,2.0,34544
MXzkKJ6Mhc3VR2jfnbgDyk,G,G_0,2018,Manual,25000,Petrol,145,65.7,1.0,10900
GD9uEjLuQUaMEZVUabANd5,H,H_7,2019,Manual,3000,Petrol,145,51.4,1.0,12000
a6duE4QwvEfFuVuwNMdJep,C,C_12,2017,Automatic,25011,Diesel,145,42.8,3.0,26999
dddgYjeLxBqY6bjvHkgqFg,C,C_1,2017,Manual,28713,Petrol,150,52.3,1.4,12701
FewcSt6PSgH5b2EvwLez5T,F,F_2,2019,Automatic,16709,Hybrid,140,51.1,2.5,28985
njcw6xeZSvf2Zjk3wpmHNQ,G,G_4,2019,Manual,4357,Petrol,145,53.3,1.0,15995
BH9rdVfZCvzZqqW6M5JCnk,I,I_6,2018,Automatic,12194,Petrol,145,28.5,1.3,19549
B2TWLpRWXyJwaEoqBVvb7d,B,B_6,2012,Automatic,73701,Diesel,160,50.4,2.0,11753
iWYq4Mx2PWoVGsf93XVBXF,H,H_0,2015,Manual,51367,Diesel,30,64.2,2.0,11800
bRaCKmRejcaXy8aE3GJ2iD,H,H_0,2017,Manual,21709,Diesel,145,65.7,2.0,11910
TUYc8DToWLWYAjRZrMQXNf,G,G_1,2014,Manual,58289,Petrol,30,55.4,1.0,7500
WhD9M989DkbdzPFHWqLbuE,E,E_9,2019,Semi-Auto,7799,Diesel,145,38.2,3.0,35650
87QvLWpuB9Z8tcsZshLyiQ,G,G_0,2013,Manual,39315,Diesel,0,78.5,1.6,7200
h3TS4a3QfXCqtTn2vNcZmj,D,D_1,2018,Semi-Auto,9545,Petrol,150,39.8,1.6,18200
BKYTpoxL7FkyKg6hur2DGz,E,E_0,2017,Semi-Auto,14427,Petrol,150,56.5,1.4,15490
5bF46yYhMNTg28cDvJKNrR,I,I_5,2018,Semi-Auto,10266,Petrol,145,44.8,1.6,20490
GMV7KayNfd6XWzMzY2LJZQ,A,A_6,2017,Manual,22117,Petrol,145,43.0,1.4,10998
e5UBTF3hEEYaRWX5mH3cQU,E,E_3,2018,Manual,10045,Petrol,145,42.2,1.5,20977
bifKkzFQRFun2raWrA22hu,B,B_0,2019,Semi-Auto,12391,Diesel,150,62.8,2.0,26875
Fok64DiXumFvBgeRpKb2un,E,E_3,2014,Manual,72591,Diesel,0,74.3,1.6,7869
jytZAwrSNNemA9dAW7TWAf,I,I_11,2015,Manual,27142,Diesel,20,67.3,2.1,15499
mxJiCDGeC97yZidpzd5Soa,I,I_9,2019,Semi-Auto,2000,Petrol,145,45.6,1.5,26899
UVc7Q6Q2QT2foNV3RjuiHq,C,C_1,2016,Manual,49979,Petrol,30,53.3,1.4,11652
oVbfx8to83mRxJSgctpxMq,F,F_3,2019,Manual,5,Petrol,145,47.9,1.5,11995
4KUXfAuGVpsT5dDjTWDts8,I,I_9,2016,Automatic,50995,Diesel,30,64.2,1.6,14495
8Bg26F4oCSRYFUKTYUgLJd,G,G_4,2016,Manual,48010,Diesel,30,64.2,1.5,7498
Gtyj2UUgnTNZBF43uehkeS,C,C_5,2019,Semi-Auto,6289,Diesel,145,45.6,2.0,26691
6EE3hfjNpcFe8mJSZYYd3b,I,I_9,2014,Semi-Auto,23772,Diesel,20,64.2,2.1,15498
f5VngtKNZZfQnWSALoV92e,C,C_5,2017,Manual,20619,Diesel,160,50.4,2.0,18999
nsgKPuSLAkAKNHRRpBXeii,B,B_7,2019,Automatic,2258,Diesel,145,62.8,2.0,25888
fyPXQB53Rjc2Mizu4KL44y,F,F_3,2017,Automatic,12640,Hybrid,0,78.0,1.5,12995
BtMFS4oaCFCabLxr7aND6Q,E,E_3,2015,Semi-Auto,49487,Diesel,125,57.6,2.0,15995
AFUL3LAXU6TQHSBkixFPp3,I,I_6,2014,Manual,80870,Diesel,20,70.6,1.5,10171
fNXErpaNZ3z2MoUmjSaQ89,G,G_1,2011,Manual,68274,Petrol,145,47.9,1.6,5490
H55BfLsCxG3hRU3k3MLiUg,I,I_9,2019,Automatic,4114,Diesel,145,57.7,2.0,27195
UkGvXJU47kBATsSZZUtnhF,I,I_6,2019,Semi-Auto,3778,Petrol,150,35.3,2.0,34799
Ft9mqNzp7BZJoLtmGJUebZ,D,D_0,2017,Manual,21166,Petrol,20,62.8,1.0,8500
h8ZhfSnRfmQZmcrgeu84jH,C,C_4,2019,Semi-Auto,3000,Petrol,145,39.8,2.0,20995
m6PDA3GSEehTM4FBwebTfT,G,G_4,2019,Manual,21,Petrol,145,53.3,1.0,13989
9Uk2ZVkGuZr93nKSr4qrdX,B,B_7,2016,Manual,42571,Diesel,125,58.9,2.0,15499
maRJPaSFujpnkqNijcPjsf,C,C_5,2018,Semi-Auto,12368,Diesel,145,57.6,2.0,25741
cvesQei5Fz8rpmTCvjq66K,H,H_7,2019,Manual,7927,Petrol,145,50.4,1.0,8995
7tJwpTj2ni9TKsg9WvzPFV,E,E_6,2019,Automatic,8503,Petrol,145,37.2,2.0,35200
JmToSENLKkxxgr68gNZbtE,C,C_5,2019,Automatic,3659,Diesel,145,39.8,2.0,28000
4hqgLSVEUysBAnPdamMLVR,A,A_1,2017,Manual,50007,Diesel,145,76.3,1.6,9798
emAc3xFTLU5MGQmkAacSQG,G,G_15,2012,Manual,64237,Petrol,235,39.2,1.6,7985
jps4ig3Ffd87wZEfb6FVjk,C,C_4,2016,Manual,27000,Petrol,20,60.1,1.2,9699
fbxhHE2bG3VWAmgbys6AMP,I,I_6,2019,Semi-Auto,10247,Diesel,145,65.7,1.5,20480
Aha3CQcFrQxyrtnXoubQU2,A,A_4,2017,Semi-Auto,20435,Petrol,150,43.5,1.4,12298
W2jkHU8JjKHj7kk49NiYJN,A,A_1,2016,Manual,26854,Diesel,30,67.3,1.6,8000
azHQRfWFEXreq6So6uW8or,B,B_2,2016,Manual,58305,Diesel,0,83.1,1.5,10199
3YozPdHt8Apg6kXdDGhYt3,G,G_3,2017,Manual,12945,Diesel,145,54.3,2.0,16497
Znqqz5BucY9juwXiPdWbDA,A,A_9,2019,Manual,15,Petrol,145,44.8,1.2,10995
TQrb58DBk4viRDuNZfiUuZ,B,B_11,2016,Semi-Auto,26656,Diesel,125,57.6,2.0,17990
H8Z5Xgda65TcnfHQRBBcnN,I,I_4,2016,Semi-Auto,21750,Diesel,205,47.9,2.1,27998
SQi5mhxXxMvdBY3PeBPRQT,I,I_8,2018,Automatic,8550,Petrol,145,27.4,4.0,50990
kjkXKpKo7ukuSupvCcPgEE,B,B_3,2018,Semi-Auto,39196,Diesel,145,54.3,3.0,31322
94GHfGmFsACQYoBPVwhWCt,E,E_11,2019,Automatic,10000,Diesel,145,33.2,3.0,44990
7QSNmXGJtsUL826fbUgydn,G,G_7,2017,Manual,18127,Petrol,145,57.7,1.2,8250
aRejqWBWACeaHpRNQLqcrA,C,C_1,2019,Semi-Auto,6500,Petrol,145,36.2,2.0,31995
EAmeDK38mnN3TQpw3i3Wsp,A,A_1,2020,Manual,100,Petrol,145,54.3,1.2,15990
c4EQ9sMpiY6NPb5HTZxtgy,C,C_4,2017,Manual,9200,Petrol,145,58.9,1.0,10989
KA5wS244kSBqVggafVhvyW,D,D_2,2016,Manual,21000,Petrol,20,60.1,1.0,5910
eewquCJvvcAaCri7dCvDqm,A,A_3,2016,Manual,25140,Petrol,200,40.9,1.6,8489
8ctKhMDoq9rNAVNdybLoen,B,B_4,2018,Semi-Auto,26101,Diesel,150,60.1,2.0,19995
6qSN3eGN5Jp5giwZPWwWRy,G,G_15,2018,Manual,31909,Diesel,145,56.5,2.0,17990
2r3nfxXsqMeAjntzd6A4Mv,H,H_7,2015,Manual,40528,Petrol,20,60.1,1.2,6600
Mva98JEaDReyqXQ8Xz3ynS,C,C_3,2020,Automatic,3000,Petrol,150,45.6,1.0,24990
H39x2CLtgPtiQMF4tQ3KKp,I,I_9,2019,Automatic,9,Diesel,145,61.4,2.0,29995
gbVxQzdnw3zmQJyP6Z9WK8,C,C_4,2015,Semi-Auto,21853,Petrol,20,60.1,1.2,10995
ZLHvgdXJ3HJvECbJSt6o63,A,A_15,2019,Manual,7604,Diesel,150,53.3,1.5,11698
BQLYQboNkjPGC6YqrtL4YQ,A,A_0,2018,Manual,35507,Petrol,145,49.6,1.4,9249
7WToGceYtBF2M7CsMLZAJt,H,H_7,2017,Manual,33631,Petrol,20,60.1,1.2,9299
BrKe3oQA5qVFn2vmFAvdgx,I,I_17,2016,Semi-Auto,35025,Diesel,125,58.9,2.1,18250
C7Dt6c938nJovhWprxBgZg,I,I_9,2019,Automatic,7546,Petrol,145,44.1,2.0,31650
dC6HdJssjHWndzGRgNxzzk,B,B_7,2019,Semi-Auto,21730,Diesel,145,52.3,2.0,24895
TQxxwS5tyF3DgRogkH8abX,G,G_1,2017,Automatic,4000,Petrol,160,44.8,1.6,12495
BrAWgXdP283bcMKY4RKE6q,F,F_5,2018,Manual,7378,Petrol,145,68.9,1.0,8250
mdHn9ugQtd39Tcx9j9eHZE,A,A_4,2019,Manual,15413,Petrol,145,39.2,1.4,14395
8aG8h5fDiTeCiesuM3SYKA,G,G_5,2015,Manual,29229,Diesel,30,61.4,1.6,8295
nTfhQEXU65p6o4LvbbbCVG,A,A_0,2019,Manual,14608,Petrol,145,43.5,1.4,9750
gWVjJQKuFvavZfAvwoQDaK,I,I_5,2018,Semi-Auto,10400,Petrol,145,48.7,1.6,21990
UtGLCiWnAmBb9tDPh9FJNH,C,C_4,2018,Automatic,7817,Petrol,145,61.4,1.0,14799
NSLbjM2vBNg9NVSoNZHSfd,B,B_7,2013,Automatic,56000,Diesel,30,62.8,2.0,9490
6SYRucDqoiM9wtHwybXMaK,E,E_5,2019,Semi-Auto,5799,Diesel,150,38.2,2.0,33790
f4hZ6Ri7ahtutAPz4yzcTG,C,C_7,2017,Manual,24500,Petrol,145,60.1,1.0,7950
oTnUtKY6ap9wrnZvN5KigN,D,D_9,2019,Automatic,15927,Diesel,145,28.0,2.5,18995
hwANKnLYSsDyFsFTf3UUH2,F,F_3,2017,Automatic,23663,Hybrid,0,86.0,1.5,11998
XgfDxNTwvMUYeNwNFaTTb5,G,G_4,2017,Manual,9253,Petrol,160,44.8,1.5,8950
M5V4iPcKHBUVW6JRuRN8Mb,I,I_8,2020,Semi-Auto,3999,Petrol,145,26.4,3.0,49980
HvfgLtRY3psL9aCkRoHytt,A,A_0,2016,Manual,43305,Petrol,30,55.4,1.4,6191
TgJXMPd6p4FmbzjAoYabUf,B,B_4,2015,Automatic,41704,Diesel,30,61.4,2.0,11999
k77Ytv2hoSJeYdLr5GhukM,I,I_10,2018,Automatic,6286,Petrol,145,39.8,2.0,26998
hUH86LVYUHpcyuMdTT5GCC,E,E_1,2017,Semi-Auto,38000,Diesel,30,61.4,2.0,19500
9PFYwxnppc6rodfQTrGqzy,I,I_8,2019,Semi-Auto,8892,Diesel,145,40.9,2.0,41570
6EM7Pv7s32xPgEFG67duWx,G,G_4,2018,Manual,9247,Petrol,145,54.3,1.0,15200
GTBC23qNuhEMNnSMcgHhbc,F,F_5,2019,Manual,860,Petrol,145,57.7,1.0,10000
9iSEZYwHawBmVoV34Z7zCM,B,B_7,2015,Automatic,43838,Diesel,125,61.4,2.0,14495
YY2dVXFz2YDc8d2aQis9Wy,G,G_3,2017,Manual,12138,Diesel,145,60.1,2.0,15500
BykB2oxyVhUfp6zeuZr4N8,C,C_3,2019,Manual,3378,Petrol,145,47.9,1.0,18100
m4WkdvtmkkksQiaBFXVEzZ,G,G_0,2017,Manual,10602,Petrol,145,54.3,1.2,8998
2Lbxax5pispitZBsx4Q2nn,F,F_3,2016,Manual,17660,Petrol,30,55.0,1.3,9995
MdFXrAUqs2RcrvW9ka8rC3,F,F_2,2017,Manual,37893,Diesel,125,60.1,2.0,14495
3ZUGzo5uwihBgw4AGsTbWg,H,H_6,2018,Automatic,15441,Petrol,145,51.4,1.5,17920
XZnK2j8nXxSgtU6EZThdNo,H,H_0,2019,Automatic,220,Petrol,145,44.1,1.5,19993
ZnBitfLHgJjWiY8Kt2Hy7x,H,H_7,2019,Semi-Auto,11228,Petrol,150,60.1,1.0,12990
CvkWuoCKiv3nafNeiBK5ev,B,B_4,2019,Manual,10,Petrol,145,42.8,1.5,22995
29TNc5TSNcJPFWDqTVKxYY,I,I_4,2019,Automatic,9254,Diesel,145,32.8,3.0,55981
mPhYTDz5BdPGzZ9CyNMjHL,B,B_7,2016,Automatic,53745,Diesel,145,54.3,3.0,15000
P4AikFcK2Wq7GWr2S8mzbv,B,B_4,2018,Semi-Auto,1100,Diesel,145,67.3,2.0,18991
CTBxzXip6FBP2gqDUoCQBH,G,G_1,2019,Manual,9248,Petrol,145,34.5,2.3,24290
fRE3dsX79nSjoMFp7vGFTL,G,G_9,2016,Automatic,46200,Diesel,145,52.3,2.0,15880
9zEcdHd47AFfdMpeS3D887,E,E_11,2019,Automatic,1000,Diesel,145,32.8,3.0,57000
2fu22URiTqyXQ6RxKLiKax,C,C_11,2019,Semi-Auto,4500,Diesel,145,33.6,2.0,41000
Zfo5PNrnofcce5xJD8ZPkH,E,E_0,2017,Manual,30518,Petrol,235,39.8,2.0,17990
FbsZWY5STEMLA5yq3wFAL7,A,A_4,2016,Manual,13971,Petrol,200,42.2,1.6,10179
55BnzeWHhrFG7azwR8sdJn,B,B_5,2019,Automatic,7102,Diesel,145,58.9,2.0,27940
HzSzhmzk2dprXnYxjeDYLQ,E,E_3,2019,Semi-Auto,6123,Petrol,145,34.5,2.0,32490
kgRgSvNbjtiJJkRMdzTU9d,F,F_3,2019,Manual,1966,Petrol,145,47.9,1.5,12000
M8X96m42gQgNVnLj7hbbj7,A,A_1,2016,Manual,23942,Petrol,125,51.4,1.4,9298
9B4UbkmyrEBrYXjvB7fgGa,C,C_13,2019,Automatic,10000,Diesel,145,50.4,2.0,30950
fbBwfwcKZuaxAYpHHJJo54,I,I_6,2019,Manual,11381,Petrol,145,28.5,1.3,19250
k7fG9hnsU3ZQtFAm9HzJuL,B,B_7,2016,Manual,52224,Diesel,125,62.8,2.0,12999
SaYLwu4q6fZxfbzugU6QqF,B,B_0,2019,Semi-Auto,7079,Diesel,145,65.7,2.0,26850
2rhDCGsfGhfkXtJDtSHxzg,B,B_5,2019,Semi-Auto,1893,Diesel,145,60.1,2.0,24995
RyKZVUUCh3BPLerHVysJvP,B,B_7,2016,Semi-Auto,38000,Diesel,30,64.2,2.0,15490
HuiscDeVrZZeGKBC2RVDdH,I,I_9,2018,Semi-Auto,5454,Diesel,145,57.7,2.0,28389
ZTJBKqjFyZLzJzt6i7XmGN,A,A_9,2016,Manual,24363,Petrol,125,52.3,1.4,8220
9CjRyJb8RTDoVUmFvHK9my,E,E_1,2016,Manual,36611,Diesel,30,61.4,2.0,17397
T6sCfW9dSwSCt7EkkZ9NjG,G,G_0,2016,Manual,86046,Diesel,0,78.5,1.5,5599
5DHsVQed8gb7jSHXroEukM,G,G_0,2017,Manual,10458,Petrol,145,64.2,1.1,8750
7d7D8uhExaMVJCvquVpw6d,A,A_15,2019,Manual,1700,Petrol,145,42.2,1.2,14995
8q5pf4PG4fmSNoKd9biwGz,A,A_1,2017,Manual,26609,Petrol,145,64.2,1.0,9300
D3RidhHhs2cYSzJqZqnPdf,C,C_1,2016,Semi-Auto,33250,Petrol,205,40.4,2.0,18495
fH3EJSFidz3zqjM5uqJt4t,F,F_13,2019,Semi-Auto,4153,Petrol,145,34.5,3.0,51995
h9r2snE9dFqarHwERWuBG2,C,C_1,2017,Semi-Auto,45400,Diesel,30,62.8,2.0,15999
KCZtQivZcmt9dtp8uWFLsV,C,C_18,2019,Semi-Auto,14818,Diesel,145,32.8,2.0,27950
bnaqU79sTqbzYeBDYFkfQ4,A,A_1,2019,Manual,13195,Petrol,145,51.4,1.4,11498
hBNiPLtb6Ut7V6Nom8rUjB,I,I_9,2019,Semi-Auto,3598,Diesel,145,58.9,1.6,27099
KnYpZ9eC6vjofSuSDG3vDC,I,I_9,2014,Manual,14436,Petrol,125,52.3,2.0,14000
fW4Z3vDwhqHGzHjPSWb6J5,E,E_1,2007,Automatic,70000,Diesel,300,39.8,2.7,3990
ZQs8xDmLjMUfBtNiHPJWPT,D,D_1,2018,Manual,15474,Diesel,145,61.7,1.7,13298
6egwBas8Bqpj5xi7oJmGV7,I,I_10,2017,Automatic,10776,Diesel,145,58.9,2.0,24989
inbhLeDMpi4JUb3qeh9tRi,B,B_2,2018,Semi-Auto,17493,Petrol,150,39.8,3.0,23999
7sUTA8y9pC5AjjsM8VBGkm,B,B_5,2019,Automatic,3480,Diesel,145,58.9,2.0,24607
SNwmpFGnBsZ7LjjdK8D6RZ,H,H_7,2019,Manual,14265,Petrol,150,57.7,1.0,9980
7rcF3DPiXcNX7PYnwSKTyg,D,D_2,2016,Manual,24740,Petrol,20,60.1,1.0,6500
ErWQVirBYgdcnVE4EBSDm7,H,H_4,2020,Automatic,6637,Diesel,150,39.2,2.0,32090
ZqGccj9NwtDsCRW8iAqTtz,B,B_0,2019,Automatic,7390,Petrol,145,39.2,3.0,38500
eKsvrvjaZmQeoQqv8QYvuh,C,C_1,2017,Manual,58990,Diesel,0,74.3,1.6,11495
WF8tHbAp45EUAjwvXY4FEb,G,G_1,2019,Manual,23178,Petrol,145,60.1,1.0,16998
HQPPRrS8ANcpV4oCJt3uWy,F,F_3,2017,Manual,19195,Petrol,145,55.0,1.3,10250
fvMwegXiBBaAkkkhRWr4Jy,D,D_2,2020,Manual,101,Petrol,145,56.5,1.0,11670
MTpzyCqqVMPbGGqFPkQ9ie,G,G_14,2016,Manual,30225,Petrol,30,57.7,1.2,5666
TEUNwaFjKysuUdf2Hena8T,G,G_0,2017,Manual,26864,Petrol,0,65.7,1.0,7872
Zjrgp9vyxdDBfsCgYzosXU,E,E_1,2019,Automatic,5000,Diesel,145,50.4,2.0,30000
mJ2koQYWfgY7rcfYvDNbia,A,A_0,2017,Manual,41616,Petrol,20,61.4,1.0,7299
mnd4pud8AyiLu25rLeEf9p,C,C_5,2020,Manual,5124,Diesel,145,42.8,2.0,32995
EA3ZQZzE3CSDvsbXddQaRr,I,I_9,2020,Semi-Auto,250,Petrol,145,42.2,2.0,44995
ksyGrvpoyHTFSTGmuLnuUn,D,D_6,2019,Automatic,9230,Hybrid,135,78.5,1.6,23495
F9kuGrH9EhQaBpxVB7Js73,B,B_13,2019,Automatic,49,Diesel,145,50.4,2.0,27000
QPqLgnVLypQw28DCzrxnot,A,A_5,2017,Manual,16857,Petrol,145,58.9,1.2,11295
maDvaobgrVgZNRJT2epbUR,G,G_4,2016,Manual,14801,Petrol,125,53.3,1.0,10300
TD9LbgpFs4MD4AsgnkmVRS,E,E_5,2015,Manual,48904,Diesel,200,47.9,2.0,17499
HDMLmJyzLkBjUGy8iwX79o,C,C_1,2015,Manual,50341,Diesel,20,68.9,2.0,9450
